r [Angst],g_full(r),g_8-1(r),g_8-2(r),g_4-3(r)
17.825,15.20599579338659,0.9755134172670266,0.8298484030322418,0.8079773984342529
17.875,15.210022075816,0.9797788450258111,0.8432328418247014,0.8127844930778989
17.925,15.2093117703412,0.9801171325666626,0.8434786425813986,0.8138178551499653
17.975,15.203325183322587,0.9573787079838201,0.8652161673184686,0.8056096557915575
18.025000000000002,15.197878145520841,0.967156650252108,0.8384232932310179,0.8659225994958826
18.075,15.210212606302504,0.9663603560580569,0.8684311427480598,0.8404760464804512
18.125,15.204388362918637,0.9706201084235767,0.8195273144597595,0.8285928820975891
18.175,15.200482097222105,0.9568967460104882,0.8414706488805148,0.822237034048959
18.225,15.193400909018756,0.9576614027668806,0.8721275280010411,0.8410441616843489
18.275000000000002,15.203354681351511,0.9751336103117957,0.8976808373547083,0.8489326064520025
18.325,15.18871459568185,0.9817045873088383,0.8549487983649139,0.8720950744040452
18.375,15.19469788551956,0.970065008946016,0.8797042282589208,0.8332492589858901
18.425,15.18413896611703,0.9682688187738576,0.8468633762629333,0.8176208563643501
18.475,15.190430389392942,0.9564739659744269,0.867298376811423,0.9161602571951658
18.525000000000002,15.186920547853003,0.9692793673388667,0.8585730523287275,0.8423735607753553
18.575,15.177097314840621,0.9686951109719901,0.9115013569077027,0.9051714863736212
18.625,15.175355944772873,0.9592824549022652,0.8854367418393849,0.8951668159255306
18.675,15.189182305259486,0.9622268003630433,0.8630536035739645,0.8818403904591507
18.725,15.177781606566114,0.9660113806929085,0.9173417363967659,0.9218718190456391
18.775000000000002,15.179659684486028,0.961564943530208,0.8927485795791695,0.9045767941981995
18.825,15.178592031132869,0.9737949120442956,0.9031395512033421,0.9345141261831105
18.875,15.181633748001266,0.9731858049403664,0.8827567600738062,0.9278977307593985
18.925,15.180713700259528,0.9700932249304888,0.9058161771731551,0.9329795753870384
18.975,15.171219856357538,0.9683744843082285,0.8685139272112591,0.9424065407009792
19.025000000000002,15.171026234103454,0.9710097464245062,0.939105164337535,0.922648882252181
19.075,15.170451422420458,0.9598930897747269,0.9205466248518012,0.9401907733370791
19.125,15.173675707251942,0.9763399579971876,0.9043403556398861,0.9461375989677796
19.175,15.174310856491294,0.9726418556345744,0.9201500381420753,0.9314899153726987
19.225,15.179703123723954,0.9800072464611697,0.9664030033155355,0.9277253956230851
19.275000000000002,15.177457104414804,0.9699760752372095,0.9357442744132539,0.8988702853015943
19.325000000000003,15.167686140574661,0.9708410583174183,0.930376753621825,0.8920983957585277
19.375,15.156565260642152,0.9699122437766825,0.9229364906408412,0.9530839863236654
19.425,15.165339237057292,0.9658657463408775,0.8950392241494773,0.8776751474904928
19.475,15.168973997130626,0.9659401887430185,0.885214431826142,0.937563008516038
19.525000000000002,15.182543668894143,0.9789130125651397,0.9056852792833704,0.9239135626502007
19.575000000000003,15.16712391906284,0.9705045596806363,0.908318558920362,0.9580610470300917
19.625,15.168150927185843,0.977309915032363,0.8949323442232553,0.9521544007951339
19.675,15.166883366562635,0.9966347745739323,0.8955185222883971,0.9570661870504875
19.725,15.178081793204958,0.9857187851442624,0.8843503575686689,0.9659983998139022
19.775000000000002,15.17103059482508,0.985786720716065,0.8682063222436579,0.9235481287492467
19.825000000000003,15.162121817169211,0.9826822260993938,0.8850494346425534,0.9678965278396864
19.875,15.168527691412761,0.9687631909904854,0.9082464273333096,0.9675563766555737
19.925,15.170665545045507,0.9828960896180209,0.9001930723815659,1.0217191371530763
19.975,15.167643075225028,0.9813714074212021,0.8971849366141863,0.9698355193904873
